ModelID,CellLineName,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,gene_effect,is_medulloblastoma,gene
"ACH-001336","Ca Ski","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.980089199784268,FALSE,"HMGCR"
"ACH-001338","CHP-134","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.810107233652738,FALSE,"HMGCR"
"ACH-001339","Colo 794","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"HMGCR"
"ACH-001340","COV413A","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.754604287079522,FALSE,"HMGCR"
"ACH-001341","DoTc2 4510","Cervix","Mixed Cervical Carcinoma","Mixed Cervical Carcinoma","MCCE",-1.2519799654896,FALSE,"HMGCR"
"ACH-001344","GI-ME-N","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.998610592247709,FALSE,"HMGCR"
"ACH-001345","GP5d","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.01399749571262,FALSE,"HMGCR"
"ACH-001346","H103","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.1528343922053,FALSE,"HMGCR"
"ACH-001347","H157","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.981172005113019,FALSE,"HMGCR"
"ACH-001350","HTC-C3","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",NA,FALSE,"HMGCR"
"ACH-001353","JOPACA-1","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.09188878585446,FALSE,"HMGCR"
"ACH-001354","LAN-2","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.05619954690692,FALSE,"HMGCR"
"ACH-001355","LAN-6","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"HMGCR"
"ACH-001356","MB-1","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",-1.22124027054585,FALSE,"HMGCR"
"ACH-001357","MCF 10A","Breast","Non-Cancerous","Immortalized Breast Cells","",NA,FALSE,"HMGCR"
"ACH-001358","MDA-MB-330","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",NA,FALSE,"HMGCR"
"ACH-001359","ME-180","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",NA,FALSE,"HMGCR"
"ACH-001360","MS751","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-1.12690080345965,FALSE,"HMGCR"
"ACH-001362","NCI-H1770","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",NA,FALSE,"HMGCR"
"ACH-001363","NCI-H2135","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",NA,FALSE,"HMGCR"
"ACH-001364","NCI-H345","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-001365","NCI-H847","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-001366","NGP","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.1182151031962,FALSE,"HMGCR"
"ACH-001367","NMB","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.08992026233982,FALSE,"HMGCR"
"ACH-001368","OAC-M5.1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",-0.979609298037082,FALSE,"HMGCR"
"ACH-001369","OCI-C5x","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",NA,FALSE,"HMGCR"
"ACH-001370","OCI-P5x","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.768471825461198,FALSE,"HMGCR"
"ACH-001373","OV17R","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",NA,FALSE,"HMGCR"
"ACH-001374","PA-1 [PA1]","Ovary/Fallopian Tube","Ovarian Germ Cell Tumor","Mixed Germ Cell Tumor","OMGCT",-0.669955533603347,FALSE,"HMGCR"
"ACH-001375","PACADD-119","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.12085260014117,FALSE,"HMGCR"
"ACH-001376","PACADD-135","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"HMGCR"
"ACH-001377","PACADD-137","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.14750931185672,FALSE,"HMGCR"
"ACH-001378","PACADD-159","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"HMGCR"
"ACH-001379","PACADD-161","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.2696943476446,FALSE,"HMGCR"
"ACH-001380","PACADD-165","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-1.30058404001836,FALSE,"HMGCR"
"ACH-001382","PACADD-188","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.603970353241149,FALSE,"HMGCR"
"ACH-001383","PWR-1E","Prostate","Non-Cancerous","Immortalized Prostate Cells","",NA,FALSE,"HMGCR"
"ACH-001384","RO82-W-1","Thyroid","Well-Differentiated Thyroid Cancer","Follicular Thyroid Cancer","THFO",NA,FALSE,"HMGCR"
"ACH-001385","RPMI 2650","Head and Neck","Head and Neck Carcinoma, Other","NUT Midline Carcinoma of the Head and Neck","NMCHN",-0.875092664998164,FALSE,"HMGCR"
"ACH-001386","SCLC-22H","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.97702024947298,FALSE,"HMGCR"
"ACH-001388","SUM-102PT","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.2038839995166,FALSE,"HMGCR"
"ACH-001389","SUM-1315MO2","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.978106775061095,FALSE,"HMGCR"
"ACH-001390","SUM-149PT","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.964150904840791,FALSE,"HMGCR"
"ACH-001391","SUM-159PT","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-1.57873793170428,FALSE,"HMGCR"
"ACH-001392","SUM-185PE","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-1.38721325303342,FALSE,"HMGCR"
"ACH-001393","SUM-190PT","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-1.19161614056983,FALSE,"HMGCR"
"ACH-001394","SUM-229PE","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-1.24868803485594,FALSE,"HMGCR"
"ACH-001395","SUM-44PE","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",NA,FALSE,"HMGCR"
"ACH-001396","SUM-52PE","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA",-2.39685440588459,FALSE,"HMGCR"
"ACH-001397","SUM225CWN","Breast","Invasive Breast Carcinoma","Breast Invasive Cancer, NOS","BRCANOS",NA,FALSE,"HMGCR"
"ACH-001398","SW 156","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",-1.01486283380547,FALSE,"HMGCR"
"ACH-001399","SW 626","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.48207644377121,FALSE,"HMGCR"
"ACH-001400","SW 954","Vulva/Vagina","Squamous Cell Carcinoma of the Vulva/Vagina","Squamous Cell Carcinoma of the Vulva/Vagina","VSC",-1.28967397975242,FALSE,"HMGCR"
"ACH-001401","SW-13","Adrenal Gland","Adrenocortical Carcinoma","Adrenocortical Carcinoma","ACC",-0.639079415384999,FALSE,"HMGCR"
"ACH-001402","SW756","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.752351198095934,FALSE,"HMGCR"
"ACH-001403","TO14","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-1.82057817642811,FALSE,"HMGCR"
"ACH-001407","UM-UC-13","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-1.14203837732762,FALSE,"HMGCR"
"ACH-001408","UM-UC-14","Bladder/Urinary Tract","Urethral Cancer","Urethral Urothelial Carcinoma","UCU",-1.17402757426524,FALSE,"HMGCR"
"ACH-001409","UM-UC-16","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-1.07326097975633,FALSE,"HMGCR"
"ACH-001410","UM-UC-4","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",NA,FALSE,"HMGCR"
"ACH-001411","UM-UC-5","Bladder/Urinary Tract","Bladder Squamous Cell Carcinoma","Bladder Squamous Cell Carcinoma","BLSC",-0.953132013913236,FALSE,"HMGCR"
"ACH-001412","UM-UC-10","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.7360917633548,FALSE,"HMGCR"
"ACH-001413","UM-UC-11","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.834308696163215,FALSE,"HMGCR"
"ACH-001414","UM-UC-6","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-1.14090115311547,FALSE,"HMGCR"
"ACH-001415","UM-UC7","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-1.25548653449808,FALSE,"HMGCR"
"ACH-001416","UM-UC9","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-1.15543728197146,FALSE,"HMGCR"
"ACH-001417","UMC-11","Lung","Lung Neuroendocrine Tumor","Lung Carcinoid","LUCA",NA,FALSE,"HMGCR"
"ACH-001418","UWB1.289","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-1.13666872262309,FALSE,"HMGCR"
"ACH-001419","VP229","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.44908780372116,FALSE,"HMGCR"
"ACH-001421","WERI-Rb-1","Eye","Retinoblastoma","Retinoblastoma","RBL",-1.10676189650216,FALSE,"HMGCR"
"ACH-001422","WPE1-NA22","Prostate","Non-Cancerous","Immortalized Epithelial Cells, Prostate","",-2.17942080443757,FALSE,"HMGCR"
"ACH-001423","CCLF_PEDS_0002_T","Kidney","Wilms' Tumor","Wilms' Tumor","WT",NA,FALSE,"HMGCR"
"ACH-001427","CCLF_PEDS_0007_T","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",NA,FALSE,"HMGCR"
"ACH-001428","CCLF_PEDS_0010_T","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",NA,FALSE,"HMGCR"
"ACH-001430","TC-138","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.867668147959977,FALSE,"HMGCR"
"ACH-001431","TC-205","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.825925226136338,FALSE,"HMGCR"
"ACH-001433","CCLF_PEDS_0008_T","Soft Tissue","Epithelioid Sarcoma","Epithelioid Sarcoma","EPIS",-1.22633256716321,FALSE,"HMGCR"
"ACH-001435","1156QE/8","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",NA,FALSE,"HMGCR"
"ACH-001436","1411H","Testis","Non-Seminomatous Germ Cell Tumor","Yolk Sac Tumor","TYST",-0.679978673327565,FALSE,"HMGCR"
"ACH-001437","1618-K","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",NA,FALSE,"HMGCR"
"ACH-001438","1777N Rpmet","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",NA,FALSE,"HMGCR"
"ACH-001440","833KE","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",NA,FALSE,"HMGCR"
"ACH-001441","92-1","Eye","Ocular Melanoma","Uveal Melanoma","UM",NA,FALSE,"HMGCR"
"ACH-001442","A388","Skin","Cutaneous Squamous Cell Carcinoma","Cutaneous Squamous Cell Carcinoma","CSCC",-0.618500392773697,FALSE,"HMGCR"
"ACH-001443","ASH-3","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",-0.818402227666095,FALSE,"HMGCR"
"ACH-001445","BICR 3","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",NA,FALSE,"HMGCR"
"ACH-001447","BJAB","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-001449","BL-2","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-001450","BLUE-1","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",-1.21328659071664,FALSE,"HMGCR"
"ACH-001451","BOKU","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-1.33751963412451,FALSE,"HMGCR"
"ACH-001452","BONNA-12","Lymphoid","Mature B-Cell Neoplasms","Hairy Cell Leukemia","HCL",NA,FALSE,"HMGCR"
"ACH-001453","BPH-1","Prostate","Non-Cancerous","Hyperplasia, Prostate","",-0.778963757464787,FALSE,"HMGCR"
"ACH-001454","C10","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.845643742705561,FALSE,"HMGCR"
"ACH-001456","C125PM","Bowel","Colorectal Adenocarcinoma","Colorectal Adenocarcinoma","COADREAD",NA,FALSE,"HMGCR"
"ACH-001458","C75","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.618677404982719,FALSE,"HMGCR"
"ACH-001459","C80","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-0.840869328828056,FALSE,"HMGCR"
"ACH-001460","C84","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.776777833037339,FALSE,"HMGCR"
"ACH-001461","C99","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-1.50770655245357,FALSE,"HMGCR"
"ACH-001465","CHLA-136","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"HMGCR"
"ACH-001481","CHLA-90","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.13386564402779,FALSE,"HMGCR"
"ACH-001484","CI","Lymphoid","Mature B-Cell Neoplasms","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma","CLLSLL",-1.03834048437834,FALSE,"HMGCR"
"ACH-001485","CII","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL",NA,FALSE,"HMGCR"
"ACH-001489","COR-L32","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"HMGCR"
"ACH-001490","COR-L321","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HMGCR"
"ACH-001492","DOGKIT","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-001493","DOGUM","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-001494","EGI-1","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Extrahepatic Cholangiocarcinoma","EHCH",-1.0078948350528,FALSE,"HMGCR"
"ACH-001495","EMTOKA","Uterus","Endometrial Carcinoma","Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor","UCS",-0.889429388778724,FALSE,"HMGCR"
"ACH-001496","ESO26","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Adenocarcinoma of the Gastroesophageal Junction","GEJ",-0.905302214423793,FALSE,"HMGCR"
"ACH-001497","ESO51","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",-1.48585843732695,FALSE,"HMGCR"
"ACH-001498","Farage","Lymphoid","Mature B-Cell Neoplasms","Germinal Center B-Cell Type","GCB",-1.05951514312541,FALSE,"HMGCR"
"ACH-001500","FLO-1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",-0.849957892606285,FALSE,"HMGCR"
"ACH-001502","GCT-27","Testis","Non-Seminomatous Germ Cell Tumor","Teratoma","TT",-0.940925452955101,FALSE,"HMGCR"
"ACH-001503","GUMBUS","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"HMGCR"
"ACH-001508","H314","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.10003798478511,FALSE,"HMGCR"
"ACH-001509","H357","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.785040017299298,FALSE,"HMGCR"
"ACH-001510","H376","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.742581730013005,FALSE,"HMGCR"
"ACH-001511","H413","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.08397489561034,FALSE,"HMGCR"
"ACH-001513","HCA-1","Cervix","Cervical Adenocarcinoma","Endocervical Adenocarcinoma","ECAD",-1.07455983841033,FALSE,"HMGCR"
"ACH-001514","HCC1008","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HMGCR"
"ACH-001515","HCS-2","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.944399766308879,FALSE,"HMGCR"
"ACH-001516","HCSC-1","Cervix","Cervical Adenocarcinoma","Endocervical Adenocarcinoma","ECAD",NA,FALSE,"HMGCR"
"ACH-001517","HEC-1","Uterus","Endometrial Carcinoma","Endometrial Carcinoma","UCEC",-1.29153494743502,FALSE,"HMGCR"
"ACH-001518","HEC-116","Uterus","Endometrial Carcinoma","Endometrial Carcinoma","UCEC",-1.23352871257291,FALSE,"HMGCR"
"ACH-001519","H-EMC-SS","Bone","Chondrosarcoma","Extraskeletal Myxoid Chondrosarcoma","EMCHS",NA,FALSE,"HMGCR"
"ACH-001520","HG-3","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL",-0.84280756161511,FALSE,"HMGCR"
"ACH-001521","HKA-1","Skin","Cutaneous Squamous Cell Carcinoma","Cutaneous Squamous Cell Carcinoma","CSCC",-1.13027883607034,FALSE,"HMGCR"
"ACH-001522","HMY-1","Skin","Melanoma","Melanoma","MEL",-1.47679574788521,FALSE,"HMGCR"
"ACH-001523","HSC-1","Skin","Cutaneous Squamous Cell Carcinoma","Cutaneous Squamous Cell Carcinoma","CSCC",-1.23623045801212,FALSE,"HMGCR"
"ACH-001524","HSC-5","Skin","Cutaneous Squamous Cell Carcinoma","Cutaneous Squamous Cell Carcinoma","CSCC",-1.24650687223345,FALSE,"HMGCR"
"ACH-001525","HT-3","Cervix","Cervical Adenocarcinoma","Cervical Adenocarcinoma","CEAD",-0.823345885020363,FALSE,"HMGCR"
"ACH-001526","HuO9","Bone","Osteosarcoma","Osteosarcoma","OS",-1.13746552332652,FALSE,"HMGCR"
"ACH-001528","IHH-4","Thyroid","Well-Differentiated Thyroid Cancer","Papillary Thyroid Cancer","THPA",-0.95155595044276,FALSE,"HMGCR"
"ACH-001529","JAR","Uterus","Gestational Trophoblastic Disease","Choriocarcinoma","UCCA",-0.701535417985743,FALSE,"HMGCR"
"ACH-001530","JEG-3","Uterus","Gestational Trophoblastic Disease","Choriocarcinoma","UCCA",-0.812297894045982,FALSE,"HMGCR"
"ACH-001532","JMU-RTK-2","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT",-1.00893645118962,FALSE,"HMGCR"
"ACH-001533","KARPAS 1718","Lymphoid","Mature B-Cell Neoplasms","Splenic Marginal Zone Lymphoma","SMZL",-1.29839179654969,FALSE,"HMGCR"
"ACH-001536","KKU-100","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Extrahepatic Cholangiocarcinoma","EHCH",-1.05744293988057,FALSE,"HMGCR"
"ACH-001537","KKU-055","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Intrahepatic Cholangiocarcinoma","IHCH",NA,FALSE,"HMGCR"
"ACH-001538","KKU-213","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Intrahepatic Cholangiocarcinoma","IHCH",-0.967410503408051,FALSE,"HMGCR"
"ACH-001539","KML-1","Lymphoid","Mature B-Cell Neoplasms","Germinal Center B-Cell Type","GCB",-1.27521298774908,FALSE,"HMGCR"
"ACH-001540","KMLS-1","Soft Tissue","Liposarcoma","Liposarcoma","LIPO",NA,FALSE,"HMGCR"
"ACH-001541","KMS-28PE","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HMGCR"
"ACH-001542","KON","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.998417387752065,FALSE,"HMGCR"
"ACH-001543","KOSC-2","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-1.22294500932922,FALSE,"HMGCR"
"ACH-001544","KYAE-1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",-1.01547707492168,FALSE,"HMGCR"
"ACH-001547","LO68","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-1.21913488528047,FALSE,"HMGCR"
"ACH-001548","LS","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-0.744066265869939,FALSE,"HMGCR"
"ACH-001549","Lu-135","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-1.07712717386909,FALSE,"HMGCR"
"ACH-001550","MCC13","Skin","Merkel Cell Carcinoma","Merkel Cell Carcinoma","MCC",-0.905322143727821,FALSE,"HMGCR"
"ACH-001551","MCC14/2","Skin","Merkel Cell Carcinoma","Merkel Cell Carcinoma","MCC",-0.992007550677717,FALSE,"HMGCR"
"ACH-001552","MCC26","Skin","Merkel Cell Carcinoma","Merkel Cell Carcinoma","MCC",-0.313916703010531,FALSE,"HMGCR"
"ACH-001554","mel-202","Eye","Ocular Melanoma","Uveal Melanoma","UM",-1.16803908317119,FALSE,"HMGCR"
"ACH-001555","Mero-14","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-1.20885130603089,FALSE,"HMGCR"
"ACH-001556","Mero-25","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Biphasic Type","PLBMESO",-0.982274252963508,FALSE,"HMGCR"
"ACH-001557","Mero-41","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-1.01583417133129,FALSE,"HMGCR"
"ACH-001558","Mero-48a","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Biphasic Type","PLBMESO",-0.769410898947155,FALSE,"HMGCR"
"ACH-001559","Mero-82","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-0.881940213933323,FALSE,"HMGCR"
"ACH-001560","Mero-83","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Biphasic Type","PLBMESO",-1.12241211941721,FALSE,"HMGCR"
"ACH-001561","Mero-84","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Biphasic Type","PLBMESO",NA,FALSE,"HMGCR"
"ACH-001562","Mero-95","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-1.0902448345252,FALSE,"HMGCR"
"ACH-001563","MM127","Skin","Melanoma","Melanoma","MEL",-1.148251058318,FALSE,"HMGCR"
"ACH-001566","MM370","Skin","Melanoma","Melanoma","MEL",-1.04995172698949,FALSE,"HMGCR"
"ACH-001567","MM383","Skin","Melanoma","Melanoma","MEL",-1.38924174442803,FALSE,"HMGCR"
"ACH-001568","MM386","Skin","Melanoma","Melanoma","MEL",-1.37719478507595,FALSE,"HMGCR"
"ACH-001569","MM415","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HMGCR"
"ACH-001570","MM426","Skin","Melanoma","Melanoma","MEL",-1.15292785013949,FALSE,"HMGCR"
"ACH-001571","Mo","Lymphoid","Mature B-Cell Neoplasms","Hairy Cell Leukemia","HCL",NA,FALSE,"HMGCR"
"ACH-001573","MOLM-1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",NA,FALSE,"HMGCR"
"ACH-001574","MOLM-14","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-1.01022002317094,FALSE,"HMGCR"
"ACH-001577","MUTZ-8","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-1.01656104093356,FALSE,"HMGCR"
"ACH-001578","NCCIT","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",-0.745578221984137,FALSE,"HMGCR"
"ACH-001591","NCI-H1417","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-001598","NCI-H295R","Adrenal Gland","Adrenocortical Carcinoma","Adrenocortical Carcinoma","ACC",NA,FALSE,"HMGCR"
"ACH-001599","NCI-H64","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HMGCR"
"ACH-001603","NH-12","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",-1.26780599044675,FALSE,"HMGCR"
"ACH-001605","no.10","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.07821222380891,FALSE,"HMGCR"
"ACH-001606","no.11","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.44150337615242,FALSE,"HMGCR"
"ACH-001607","NOZ","Biliary Tract","Intracholecystic Papillary Neoplasm","Gallbladder Adenocarcinoma, NOS","GBAD",-1.28606944176358,FALSE,"HMGCR"
"ACH-001608","NP 2","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.32599758271002,FALSE,"HMGCR"
"ACH-001609","NP 3","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.32180483675804,FALSE,"HMGCR"
"ACH-001610","NP 5","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.951746235686913,FALSE,"HMGCR"
"ACH-001611","NP 8","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-1.27975599979195,FALSE,"HMGCR"
"ACH-001613","OCI-AML4","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",-1.06331879444172,FALSE,"HMGCR"
"ACH-001616","OCI-LY18","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-1.27340461601847,FALSE,"HMGCR"
