ModelID,CellLineName,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,gene_effect,is_medulloblastoma,gene
"ACH-002289","NK-92MI","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL)","NKCLL",NA,FALSE,"SLC2A1"
"ACH-002290","NKM-1","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"SLC2A1"
"ACH-002291","NTERA-2 cl.D1","Testis","Non-Seminomatous Germ Cell Tumor","Embryonal Carcinoma","EMBCA",0.160927759812978,FALSE,"SLC2A1"
"ACH-002292","OACp4C","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",NA,FALSE,"SLC2A1"
"ACH-002293","P32-ISH","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"SLC2A1"
"ACH-002294","PCI-15A","Head and Neck","Head and Neck Squamous Cell Carcinoma","Hypopharynx Squamous Cell Carcinoma","HPHSC",-0.847634795893222,FALSE,"SLC2A1"
"ACH-002295","PCI-30","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.172085028410106,FALSE,"SLC2A1"
"ACH-002296","PCI-38","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.754314954472494,FALSE,"SLC2A1"
"ACH-002297","PCI-4B","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",-0.247797817449126,FALSE,"SLC2A1"
"ACH-002298","PCI-6A","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.839285825081378,FALSE,"SLC2A1"
"ACH-002299","QIMR-WIL","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"SLC2A1"
"ACH-002300","Ramos-2G6-4C10","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",NA,FALSE,"SLC2A1"
"ACH-002301","RF-48","Lymphoid","Non-Hodgkin Lymphoma","Non-Hodgkin Lymphoma","NHL",NA,FALSE,"SLC2A1"
"ACH-002302","RPMI-8866","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",NA,FALSE,"SLC2A1"
"ACH-002304","SK-MG-1","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.295416078195818,FALSE,"SLC2A1"
"ACH-002305","SKN-3","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.00657895869169361,FALSE,"SLC2A1"
"ACH-002306","STS-0421","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",NA,FALSE,"SLC2A1"
"ACH-002307","SU-DHL-16","Lymphoid","Non-Hodgkin Lymphoma","Mature B-Cell Neoplasms","MBN",NA,FALSE,"SLC2A1"
"ACH-002308","SUP-B8","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL",NA,FALSE,"SLC2A1"
"ACH-002309","SW684","Soft Tissue","Fibrosarcoma","Fibrosarcoma","FIBS",NA,FALSE,"SLC2A1"
"ACH-002310","SW872","Soft Tissue","Liposarcoma","Liposarcoma","LIPO",NA,FALSE,"SLC2A1"
"ACH-002311","TE-12","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",NA,FALSE,"SLC2A1"
"ACH-002312","TGBC24TKB","Biliary Tract","Intracholecystic Papillary Neoplasm","Gallbladder Adenocarcinoma, NOS","GBAD",NA,FALSE,"SLC2A1"
"ACH-002313","TK","Lymphoid","Non-Hodgkin Lymphoma","Mature B-Cell Neoplasms","MBN",NA,FALSE,"SLC2A1"
"ACH-002314","TUR","Myeloid","Acute Myeloid Leukemia","Acute Monoblastic/Monocytic Leukemia","AMOL",NA,FALSE,"SLC2A1"
"ACH-002316","WIL2-NS","Myeloid","Hereditary Spherocytosis","Spherocytosis","",NA,FALSE,"SLC2A1"
"ACH-002317","YT","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL)","NKCLL",NA,FALSE,"SLC2A1"
"ACH-002320","600MPE","Breast","Invasive Breast Carcinoma","Breast Invasive Carcinoma, NOS","BRCNOS",NA,FALSE,"SLC2A1"
"ACH-002321","HBL-100","Breast","Non-Cancerous","Immortalized Breast Cells","",NA,FALSE,"SLC2A1"
"ACH-002322","HCC2185","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",NA,FALSE,"SLC2A1"
"ACH-002323","HCC2688","Breast","Breast Ductal Carcinoma In Situ","Breast Ductal Carcinoma In Situ","DCIS",NA,FALSE,"SLC2A1"
"ACH-002324","HCC3153","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"SLC2A1"
"ACH-002326","MACLS2","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"SLC2A1"
"ACH-002327","MCF12A","Breast","Non-Cancerous","Immortalized Breast Cells","",NA,FALSE,"SLC2A1"
"ACH-002328","MX1","Breast","Breast Neoplasm, NOS","Breast Neoplasm, NOS","BNNOS",NA,FALSE,"SLC2A1"
"ACH-002329","SKBR5","Breast","Breast Neoplasm, NOS","Breast Neoplasm, NOS","BNNOS",NA,FALSE,"SLC2A1"
"ACH-002330","SKBR7","Breast","Breast Neoplasm, NOS","Breast Neoplasm, NOS","BNNOS",NA,FALSE,"SLC2A1"
"ACH-002331","ZR75B","Breast","Invasive Breast Carcinoma","Breast Invasive Carcinoma, NOS","BRCNOS",NA,FALSE,"SLC2A1"
"ACH-002332","GISTT1","Soft Tissue","Gastrointestinal Stromal Tumor","Gastrointestinal Stromal Tumor","GIST",NA,FALSE,"SLC2A1"
"ACH-002333","HCC-827-GR","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-002334","SS1A","Soft Tissue","Synovial Sarcoma","Synovial Sarcoma","SYNS",NA,FALSE,"SLC2A1"
"ACH-002336","HCET","Eye","Non-Cancerous","Immortalized Epithelial Cells, Corneal, Differentiated","",NA,FALSE,"SLC2A1"
"ACH-002337","JHU-028","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-002338","M980513","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-002339","MOT","Lymphoid","Mature B-Cell Neoplasms","Hairy Cell Leukemia","HCL",NA,FALSE,"SLC2A1"
"ACH-002340","NBSUSSR","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"SLC2A1"
"ACH-002342","BB30P BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002343","BB49EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002344","BB65EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002345","CaR-1","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",NA,FALSE,"SLC2A1"
"ACH-002346","CP50EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002347","CP66EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002348","HSJD-DIPG-007","CNS/Brain","Diffuse Glioma","Diffuse Intrinsic Pontine Glioma","DIPG",NA,FALSE,"SLC2A1"
"ACH-002349","GBM001","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"SLC2A1"
"ACH-002350","HA7EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002351","L542","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002352","LB1047EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002353","LB2241EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002354","LB2518EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002355","LB373EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002356","LB647P BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002357","LB771P BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002358","LB831-EBV","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002360","MZ1B","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002361","MZ7B","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002362","NCI-BL128","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002363","NCI-BL1395","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002364","NCI-BL1437","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002365","NCI-BL1770","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002366","NCI-BL2009","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002367","NCI-BL2052","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002368","NCI-BL2087","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002369","NCI-BL209","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002370","NCI-BL2122","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002371","NCI-BL2126","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002372","NCI-BL2171","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002373","HCC1187 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002374","HCC1599BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002375","HCC1937 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002376","LS1034-PBL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002377","HCC38 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002378","HCC1143 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002379","J82EBV","Normal","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002380","COLO829 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002381","HCC2157 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002382","HCC1395 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002383","HCC2218 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002384","HCC1954 BL","Lymphoid","Non-Cancerous","Matched Normal","",NA,FALSE,"SLC2A1"
"ACH-002386","M00921","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-002387","M1203273","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-002388","MET2B","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-002389","ACN","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"SLC2A1"
"ACH-002392","SC-1","Lymphoid","Mature B-Cell Neoplasms","Follicular Lymphoma","FL",NA,FALSE,"SLC2A1"
"ACH-002397","KMH-2","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP",NA,FALSE,"SLC2A1"
"ACH-002399","21NT","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.448158119780935,FALSE,"SLC2A1"
"ACH-002400","21MT1","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.82608776672604,FALSE,"SLC2A1"
"ACH-002401","21MT2","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-0.87231740348205,FALSE,"SLC2A1"
"ACH-002403","CCLF_MELM_0001_T","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-002404","CCLF_MELM_0002_T","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-002405","CCLF_MELM_0003_T","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-002407","CCLF_MELM_0005_T","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-002409","CCLF_NEURO_0006_T","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"SLC2A1"
"ACH-002419","CCLF_OVPA_0001_T","Uterus","Endometrial Carcinoma","Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor","UCS",NA,FALSE,"SLC2A1"
"ACH-002431","CCLF_PEDS_0014_T1","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL",NA,FALSE,"SLC2A1"
"ACH-002433","CCLF_PEDS_0019_T","Bone","Osteosarcoma","Osteosarcoma","OS",NA,FALSE,"SLC2A1"
"ACH-002435","CCLF_PEDS_0022_T","Kidney","Wilms' Tumor","Wilms' Tumor","WT",NA,FALSE,"SLC2A1"
"ACH-002438","CCLF_PEDS_0026_T","Kidney","Wilms' Tumor","Wilms' Tumor","WT",NA,FALSE,"SLC2A1"
"ACH-002440","CCLF_THYR_0008_T","Thyroid","Well-Differentiated Thyroid Cancer","Papillary Thyroid Cancer","THPA",NA,FALSE,"SLC2A1"
"ACH-002444","CCLF_UPGI_0003_T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",NA,FALSE,"SLC2A1"
"ACH-002445","CCLF_UPGI_0004_T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",NA,FALSE,"SLC2A1"
"ACH-002446","CCLF_UPGI_0005_T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.945160098854885,FALSE,"SLC2A1"
"ACH-002458","HT144 SKIN FV1","Skin","Melanoma","Melanoma","MEL",-0.0831172268506114,FALSE,"SLC2A1"
"ACH-002459","HT144 SKIN FV3","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"SLC2A1"
"ACH-002460","HT144 SKIN FV2","Skin","Melanoma","Melanoma","MEL",0.0387332459193314,FALSE,"SLC2A1"
"ACH-002461","RVH421 SKIN FV1","Skin","Melanoma","Melanoma","MEL",0.0408104299917022,FALSE,"SLC2A1"
"ACH-002462","RPE1-ss48","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",-0.466162400912182,FALSE,"SLC2A1"
"ACH-002463","RPE1-ss77","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",-0.0412254985889354,FALSE,"SLC2A1"
"ACH-002464","RPE1-ss6","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",0.0571086727296648,FALSE,"SLC2A1"
"ACH-002465","RPE1-ss119","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",-0.646845748850808,FALSE,"SLC2A1"
"ACH-002466","RPE1-ss111","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",NA,FALSE,"SLC2A1"
"ACH-002467","RPE1-ss51","Eye","Non-Cancerous","Immortalized Epithelial Cells, Retinal","",-0.212202343738665,FALSE,"SLC2A1"
"ACH-002470","OS186","Bone","Osteosarcoma","Osteosarcoma","OS",-0.367416285432056,FALSE,"SLC2A1"
"ACH-002471","OS052","Bone","Osteosarcoma","Osteosarcoma","OS",-0.181941574670717,FALSE,"SLC2A1"
"ACH-002475","HAP1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",-0.267984284487158,FALSE,"SLC2A1"
"ACH-002478","BC-2","Lymphoid","Mature B-Cell Neoplasms","Primary Effusion Lymphoma","PEL",-0.901957757699103,FALSE,"SLC2A1"
"ACH-002485","MAVER-1","Lymphoid","Mature B-Cell Neoplasms","Mantle Cell Lymphoma","MCL",-0.0909552864645597,FALSE,"SLC2A1"
"ACH-002486","MES-OV","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Serous Ovarian Cancer","SOC",-0.0693613843696028,FALSE,"SLC2A1"
"ACH-002490","NCI-H1882","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.511767103229837,FALSE,"SLC2A1"
"ACH-002497","NCI-H920","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"SLC2A1"
"ACH-002499","UACC-3199","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",-1.36622326985552,FALSE,"SLC2A1"
"ACH-002500","Z-138","Lymphoid","Mature B-Cell Neoplasms","Mantle Cell Lymphoma","MCL",-0.889190812872739,FALSE,"SLC2A1"
"ACH-002501","RMZ","Soft Tissue","Rhabdomyosarcoma","Alveolar Rhabdomyosarcoma","ARMS",NA,FALSE,"SLC2A1"
"ACH-002508","WM3211","Skin","Melanoma","Acral Melanoma","ACRM",-0.123203623859873,FALSE,"SLC2A1"
"ACH-002509","WM4235","Skin","Melanoma","Acral Melanoma","ACRM",NA,FALSE,"SLC2A1"
"ACH-002510","M040416","Skin","Melanoma","Acral Melanoma","ACRM",0.248447762442339,FALSE,"SLC2A1"
"ACH-002511","M140325","Skin","Melanoma","Melanoma","MEL",-0.530670613348728,FALSE,"SLC2A1"
"ACH-002512","MM160113","Skin","Melanoma","Acral Melanoma","ACRM",0.187196279870459,FALSE,"SLC2A1"
"ACH-002522","SNU-2292","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.498895298391092,FALSE,"SLC2A1"
"ACH-002523","SNU-739","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.132022322759708,FALSE,"SLC2A1"
"ACH-002524","SNU-251","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Endometrioid Ovarian Cancer","EOV",-0.784685439440061,FALSE,"SLC2A1"
"ACH-002526","SNU-1327","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",0.0346845721060201,FALSE,"SLC2A1"
"ACH-002528","SNU-267","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",0.0776527282439124,FALSE,"SLC2A1"
"ACH-002530","SNU-977","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",-0.130911331663995,FALSE,"SLC2A1"
"ACH-002531","SNU-2535","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.657657394653675,FALSE,"SLC2A1"
"ACH-002532","SNU-1411","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",NA,FALSE,"SLC2A1"
"ACH-002533","SNU-482","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",-0.55274324989145,FALSE,"SLC2A1"
"ACH-002535","SNU-254","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",0.343062228110101,FALSE,"SLC2A1"
"ACH-002538","SNU-1235","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.898990267921101,FALSE,"SLC2A1"
"ACH-002539","SNU-1460","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"SLC2A1"
"ACH-002543","SNU-1406","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"SLC2A1"
"ACH-002544","SNU-1750","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Tubular Stomach Adenocarcinoma","TSTAD",0.133863870935415,FALSE,"SLC2A1"
"ACH-002643","GRANTA-452","Lymphoid","B-Lymphoblastic Leukemia/Lymphoma","B-Lymphoblastic Leukemia/Lymphoma","BLL",NA,FALSE,"SLC2A1"
"ACH-002647","CCC-5","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","Cholangiocarcinoma","CHOL",0.341831383367414,FALSE,"SLC2A1"
"ACH-002648","CX-03","Uterus","Endometrial Carcinoma","Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor","UCS",NA,FALSE,"SLC2A1"
"ACH-002650","ETCC-016","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.0330117404914687,FALSE,"SLC2A1"
"ACH-002651","FKH-1","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"SLC2A1"
"ACH-002653","JIH-5","Myeloid","Acute Leukemias of Ambiguous Lineage","Acute Leukemias of Ambiguous Lineage","ALAL",NA,FALSE,"SLC2A1"
"ACH-002654","JVE-015","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",0.257868770364314,FALSE,"SLC2A1"
"ACH-002659","JVE-127","Bowel","Colorectal Adenocarcinoma","Mucinous Adenocarcinoma of the Colon and Rectum","MACR",-0.481421926918963,FALSE,"SLC2A1"
"ACH-002660","JVE-187","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.13328468523984,FALSE,"SLC2A1"
"ACH-002662","JVE-207","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.464344916818144,FALSE,"SLC2A1"
"ACH-002664","JVE-253","Bowel","Colorectal Adenocarcinoma","Mucinous Adenocarcinoma of the Colon and Rectum","MACR",0.0969433469532119,FALSE,"SLC2A1"
"ACH-002665","JVE-367","Bowel","Gastrointestinal Neuroendocrine Tumors","High-Grade Neuroendocrine Carcinoma of the Colon and Rectum","HGNEC",NA,FALSE,"SLC2A1"
"ACH-002667","JVE-528","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"SLC2A1"
"ACH-002668","KASUMI-3","Myeloid","Acute Myeloid Leukemia","AML with Minimal Differentiation","AMLMD",NA,FALSE,"SLC2A1"
"ACH-002669","KP-363T","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-1.05655621795239,FALSE,"SLC2A1"
"ACH-002672","MAPAC-HS-77","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.547784043270843,FALSE,"SLC2A1"
"ACH-002675","SH-2","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",NA,FALSE,"SLC2A1"
"ACH-002676","TK-6","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",NA,FALSE,"SLC2A1"
"ACH-002677","U-2946","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-1.32622384832308,FALSE,"SLC2A1"
"ACH-002678","WILL-1","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.686360702004483,FALSE,"SLC2A1"
"ACH-002680","170-MG-BA","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.104672786887263,FALSE,"SLC2A1"
"ACH-002681","538-MG-BA","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.325753494594659,FALSE,"SLC2A1"
"ACH-002687","WM3772F","Eye","Ocular Melanoma","Uveal Melanoma","UM",0.034292291183375,FALSE,"SLC2A1"
"ACH-002688","OS457","Bone","Osteosarcoma","Osteosarcoma","OS",NA,FALSE,"SLC2A1"
"ACH-002689","OS525","Bone","Osteosarcoma","Osteosarcoma","OS",NA,FALSE,"SLC2A1"
"ACH-002690","OS526","Bone","Osteosarcoma","Osteosarcoma","OS",-0.503693006785036,FALSE,"SLC2A1"
"ACH-002693","S462","Peripheral Nervous System","Nerve Sheath Tumor","Malignant Peripheral Nerve Sheath Tumor","MPNST",-0.130229055671578,FALSE,"SLC2A1"
"ACH-002695","STS26T","Peripheral Nervous System","Nerve Sheath Tumor","Malignant Peripheral Nerve Sheath Tumor","MPNST",NA,FALSE,"SLC2A1"
"ACH-002703","OANC1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",NA,FALSE,"SLC2A1"
"ACH-002705","IS076P","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",-0.0547067387715156,FALSE,"SLC2A1"
"ACH-002706","IS076A","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Esophageal Adenocarcinoma","ESCA",0.0449709095755015,FALSE,"SLC2A1"
"ACH-002709","CMS","Myeloid","Acute Myeloid Leukemia","Acute Megakaryoblastic Leukemia","AMKL",-0.303962830452998,FALSE,"SLC2A1"
"ACH-002710","MPNST-724","Peripheral Nervous System","Nerve Sheath Tumor","Malignant Peripheral Nerve Sheath Tumor","MPNST",-0.0782982678603075,FALSE,"SLC2A1"
"ACH-002711","UM-HACC-2A","Head and Neck","Salivary Carcinoma","Adenoid Cystic Carcinoma","ACYC",-0.161643501718063,FALSE,"SLC2A1"
"ACH-002716","MO-91","Myeloid","Acute Myeloid Leukemia","AML with Minimal Differentiation","AMLMD",NA,FALSE,"SLC2A1"
"ACH-002730","CCLF_UPGI_0009_T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",NA,FALSE,"SLC2A1"
"ACH-002733","CCLF_UPGI_0040_T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",NA,FALSE,"SLC2A1"
"ACH-002736","CCLF_UPGI_0052_T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",NA,FALSE,"SLC2A1"
"ACH-002738","PANFR0420","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"SLC2A1"
"ACH-002742","PANFR0233","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"SLC2A1"
"ACH-002743","PANFR0368","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"SLC2A1"
"ACH-002744","PANFR0402","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"SLC2A1"
"ACH-002745","PANFR0069","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",NA,FALSE,"SLC2A1"
"ACH-002757","CCLF_UPGI_0068_T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",NA,FALSE,"SLC2A1"
"ACH-002778","NCC-OS1-X2-C1","Bone","Osteosarcoma","Osteosarcoma","OS",-0.145834172767214,FALSE,"SLC2A1"
"ACH-002780","NCC-ES1-C1","Bone","Ewing Sarcoma","Ewing Sarcoma","ES",-0.3804168092739,FALSE,"SLC2A1"
